tick,y,velX,velY,velZ,onGround,isFall
33533,134.17675927506423,-0.027302086253032785,-0.15233518685055708,0.26406448138495864,false,false
33534,134.02442408821366,-0.025447266213122134,-0.22768848754498797,0.26347765980649596,false,false
33535,133.79673560066868,-0.02352157097171522,-0.30153472366278034,0.26294861091771854,false,false
33536,133.5,-0.021380177132051297,-0.0784000015258789,0.262470030329667,true,false
33537,133.5,-0.008906664413216595,-0.0784000015258789,0.2128140158289352,true,false
33538,133.91999998688698,0.013835013237873395,0.33319999363422365,0.29397630781073075,false,false
33539,134.2531999805212,0.03195609543410916,0.24813599859094576,0.2811105219092282,false,false
33540,134.50133597911216,0.04936106488807139,0.16477328182606651,0.26799564713669655,false,false
33541,134.6661092609382,0.0661120896485997,0.08307781780646721,0.254394135420708,false,false
33542,134.74918707874468,0.0,0.0030162615090425808,0.24008781015837502,false,false
33543,134.75220334025371,0.017478861531400734,-0.07544406518948656,0.22355232281870444,false,false
33544,134.67675927506423,0.03904567941504955,-0.15233518685055708,0.20836615771636025,false,false
33545,134.52442408821366,0.058850948318011936,-0.22768848754498797,0.19361345995434182,false,false
33546,134.29673560066868,0.07695326081079609,-0.30153472366278034,0.1796935501985645,false,false
33547,133.9952008770059,0.09344646510254483,-0.3739040364667221,0.16688952914296595,false,false
33548,133.6212968405392,0.1084575370941226,-0.4448259643949201,0.15522215186981853,false,false
33549,133.1764708761443,0.12210027478262765,-0.5143294551172826,0.144723804523943,false,false
33550,132.662141421027,0.13436944742926826,-0.5824428773508716,0.13604053869932053,false,false
33551,132.07969854367613,0.1452495582704439,-0.6491940324389494,0.1294555437113695,false,false
33552,131.4305045112372,0.14394269581690886,-0.7146101656984427,0.1377845003130509,false,false
33553,131.0,0.14297111687511385,-0.0784000015258789,0.1452340663352572,true,false
33554,131.0,0.04633139734797114,-0.001567998535156222,0.05515192193878208,true,false
33555,131.0,0.055066589816276816,-0.0784000015258789,0.07294843457096961,false,true
33556,131.0,0.024699151275433782,-0.001567998535156222,0.034613526720466185,true,false
33557,131.0,0.03313455206848494,-0.0784000015258789,0.061272863251862854,false,false
33558,131.0,0.013812257234997564,-0.001567998535156222,0.031437903348354945,true,false
33559,131.0,0.005753764313129297,-0.0784000015258789,0.061777360556140304,false,false
33560,131.0,-0.005483909687772352,-0.0784000015258789,0.07677738064311836,true,false
33561,131.0,-0.056262481957627127,-0.0784000015258789,0.08665459326746017,true,false
33562,131.0,-0.0996242811501872,-0.0784000015258789,0.056840085463136555,true,false
33563,131.0,-0.11590127146636235,-0.0784000015258789,-0.0014555113953751593,true,false
33564,131.0,-0.12005747512190659,-0.0784000015258789,-0.04098436448702729,true,false
33565,131.0,-0.12232676258141746,-0.0784000015258789,-0.0625671207819632,true,false
33566,131.0,-0.12356579367822712,-0.0784000015258789,-0.07435130708776243,true,false
33567,131.0,-0.12424230473566372,-0.0784000015258789,-0.08078547355807414,true,false
33568,131.0,-0.12581777065005395,-0.0784000015258789,-0.08253804322460499,true,false
33569,131.0,-0.12270778793943414,-0.0784000015258789,-0.0888999328896374,true,false
33570,131.0,-0.10982576305129134,-0.0784000015258789,-0.10335244848158623,true,false
33571,131.0,-0.09094181883691765,-0.0784000015258789,-0.11871270692353635,true,false
33572,131.0,-0.07329553222282582,-0.0784000015258789,-0.13023687211469223,true,false
33573,131.0,-0.06279937394641809,-0.0784000015258789,-0.13683393567037083,true,false
33574,131.0,-0.057068470861840005,-0.0784000015258789,-0.1404359327901528,true,false
33575,131.0,-0.05393939741421028,-0.0784000015258789,-0.14240262344599003,true,false
33576,131.0,-0.05223092311336066,-0.0784000015258789,-0.1434764366688034,true,false
33577,131.0,-0.05033792009850658,-0.0784000015258789,-0.14438771608752926,true,false
33578,131.0,-0.04692889746724155,-0.0784000015258789,-0.14562317694830967,true,false
33579,131.0,-0.043448455643881174,-0.0784000015258789,-0.1467479828265267,true,false
33580,131.0,-0.03873580285396688,-0.0784000015258789,-0.14804541225867807,true,false
33581,131.0,-0.033324374894077684,-0.0784000015258789,-0.1493195183829978,true,false
33582,131.0,-0.027457465382650613,-0.0784000015258789,-0.15046945460990915,true,false
33583,131.0,-0.02279143383399753,-0.0784000015258789,-0.1512780825689429,true,false
33584,131.0,-0.019076379551062356,-0.0784000015258789,-0.15184135685014147,true,false
33585,131.0,-0.01664953376257047,-0.0784000015258789,-0.15218591294459674,true,false
33586,131.0,-0.015324475808144937,-0.0784000015258789,-0.15237404059402085,true,false
33587,131.0,-0.014600994080994295,-0.0784000015258789,-0.15247675830253735,true,false
33588,131.0,-0.014205973012087309,-0.0784000015258789,-0.15253284217790167,true,false
33589,131.41999998688698,-0.02363996127701739,0.33319999363422365,-0.2613363170964567,false,false
33590,131.7531999805212,-0.023506160055343797,0.24813599859094576,-0.26091697532229696,false,false
33591,132.00133597911216,-0.023333456318493918,0.16477328182606651,-0.26053971390547137,false,false
33592,132.1661092609382,-0.023107616596528442,0.08307781780646721,-0.26020207790242206,false,false
