tick,x,y,z,velX,velY,velZ,onGround,isFall
46,-6.232766909762308,67.26636799395752,11.899669173260738,0.01851011255433667,-0.230527368912964,0.19866091761388383,false,false
47,-6.211249329958439,67.03584062504456,12.123631689848457,0.019580998185841903,-0.30431682745754424,0.20380589596847531,false,false
48,-6.188512943618803,67.0,12.352721149915943,0.02069011216535432,-0.0784000015258789,0.20847141466952315,true,false
49,-6.147335279009607,67.0,12.71269161101552,0.022483007488081345,-0.0784000015258789,0.19654389458945912,true,false
50,-6.1039290549416885,67.0,13.060674957210715,0.023699801093878096,-0.0784000015258789,0.18999892909145083,true,false
51,-6.059306037267972,67.0,13.4021133379079,0.024364170479811372,-0.0784000015258789,0.1864253775144609,true,false
52,-6.014018650208323,66.92159999847412,13.739978167028097,0.02472691620666481,-0.1552320045166016,0.18447421812679213,false,false
53,-5.985804531488175,66.76636799395752,13.949692291947652,0.025674848775278696,-0.230527368912964,0.1908398591767677,false,false
54,-5.956642480199414,66.53584062504456,14.165772057917184,0.026537467437577858,-0.30431682745754424,0.19663259269919106,false,false
55,-5.926617810248354,66.5,14.38764455740914,0.02732245044289317,-0.0784000015258789,0.2019039803565168,true,false
56,-5.8782559948266195,66.42159999847412,14.740971887833995,0.026405554287341454,-0.1552320045166016,0.19291674481975785,false,false
57,-5.848343879960682,66.26636799395752,14.959125855857142,0.027220025312479655,-0.230527368912964,0.19852011662238003,false,false
58,-5.817617294069606,66.03584062504456,15.182883195682912,0.02796119396671577,-0.30431682745754424,0.20361918510972052,false,false
59,-5.786149539524295,66.0,15.411739603996022,0.028635657461508555,-0.0784000015258789,0.20825933756692874,true,false
60,-5.736474517083945,66.0,15.77142229163129,0.02712256540278818,-0.0784000015258789,0.19638677025969536,true,false
61,-5.688312586702316,66.0,16.119232411959324,0.026296417042767552,-0.0784000015258789,0.18990434775699552,true,false
62,-5.640976804680707,66.0,16.46056010978466,0.025845339985802504,-0.0784000015258789,0.18636494465941045,true,false
63,-5.594092099716064,65.92159999847412,16.798348404512407,0.025599051884092578,-0.1552320045166016,0.18443243034366236,false,false
64,-5.564986487253375,65.76636799395752,17.00801805805946,0.026486108104371808,-0.230527368912964,0.19079939022662315,false,false
65,-5.534993818570407,65.53584062504456,17.224054671489473,0.027293329288089883,-0.30431682745754424,0.19659332388709763,false,false
66,-5.504193928703721,65.5,17.44588521857996,0.02802790058644355,-0.0784000015258789,0.20186580367008136,true,false
67,-5.455460621963586,65.42159999847412,17.79922042617803,0.02660838857074776,-0.1552320045166016,0.1929210457568325,false,false
68,-5.425418275904741,65.26636799395752,18.017389011846017,0.027338535701440406,-0.230527368912964,0.1985334186795652,false,false
69,-5.394645782715204,65.03584062504456,18.241169970436736,0.028002969609519583,-0.30431682745754424,0.20364067818644227,false,false
70,-5.363208855617588,65.0,18.47005818853433,0.02860760448329711,-0.0784000015258789,0.20828828447164363,true,false
71,-5.313997504729653,65.0,18.829831723325324,0.02686940070576356,-0.0784000015258789,0.19643637281248227,true,false
72,-5.266524357619253,65.0,19.177753346457155,0.0259203413329945,-0.0784000015258789,0.18996522829493975,true,false
73,-5.220000269881622,65.0,19.519203825071443,0.025402154855273872,-0.0784000015258789,0.18643198297796582,true,false
74,-5.174328457297968,65.0,19.857164178048983,0.024936812567150756,-0.0784000015258789,0.18452637415896006,true,false
75,-5.103644644238479,65.41999998688698,20.39158831161516,0.03859336641320213,0.33319999363422365,0.29179561081995864,false,false
76,-5.06176503355562,65.7531999805212,20.708650798769533,0.03811044681973802,0.24813599859094576,0.28852687162577595,false,false
77,-5.0203877229325515,66.00133597911214,21.02244706174048,0.03765335375215508,0.16477328182606651,0.28555460753319606,false,false
78,-4.979467505377066,66.16610926093821,21.333271060618845,0.03723739904866687,0.08307781780646721,0.28284984713099764,false,false
79,-4.93896324252507,66.24918707874468,21.641390299095015,0.03685888025758374,0.0030162615090425808,0.28038851509406193,false,false
80,-4.898856881208572,66.25220334025373,21.94705070535774,0.03649678984984406,-0.07544406518948656,0.2781509777153422,false,false
81,-4.859148957596694,66.17675927506424,22.250478221544224,0.03613421152819115,-0.15233518685055708,0.27611904768740503,false,false
82,-4.819895722107418,66.02442408821369,22.551885348503934,0.035720445324698,-0.22768848754498797,0.27428049343805194,false,false
83,-4.7810756498041105,65.79673560066871,22.851456307133308,0.035326266814106666,-0.30153472366278034,0.2726095802092923,false,false
84,-4.742666729676215,65.49520087700593,23.149358428632777,0.03495211832369836,-0.3739040364667221,0.2710909383773107,false,false
85,-4.704631958038728,65.1212968405392,23.445741908300263,0.034611643187614366,-0.4448259643949201,0.26970897427037943,false,false
86,-4.666937661537326,65.0,23.74074342386082,0.03430181080484861,-0.0784000015258789,0.2684513868968285,true,false
87,-4.614139929524697,65.0,24.160950069370486,0.028827565027293053,-0.0784000015258789,0.2294328550975055,true,false
88,-4.566816443289623,65.0,24.542138183080827,0.02583862648557465,-0.0784000015258789,0.2081287342605455,true,false
89,-4.522481895596267,65.0,24.902022175954208,0.024206665852239885,-0.0784000015258789,0.19649668293247205,true,false
90,-4.479779308536247,65.0,25.250274117499515,0.023315615242941238,-0.0784000015258789,0.1901455821696469,true,false
91,-4.437967772085525,65.0,25.592174958281998,0.02282910155375433,-0.0784000015258789,0.18667788075036174,true,false
92,-4.3966427493239895,65.0,25.930608097645194,0.022563465048603903,-0.0784000015258789,0.1847845155555127,true,false
93,-4.355583363067605,65.0,26.267147871813542,0.022418427499945274,-0.0784000015258789,0.18375073803904912,true,false
94,-4.314669014359879,65.0,26.602653868465428,0.02233923698917948,-0.0784000015258789,0.18318629544949855,true,false
95,-4.273833856162919,65.0,26.93759542252776,0.022295998965279146,-0.0784000015258789,0.18287810975980734,true,false
96,-4.233041935989859,65.0,27.272228790900403,0.022272391001487434,-0.0784000015258789,0.182709840353691,true,false
97,-4.192171781784368,65.0,27.606681433272918,0.022315106788156572,-0.0784000015258789,0.1826111639461589,true,false
98,-4.151026160515323,65.0,27.941006667971678,0.02246551182232683,-0.0784000015258789,0.18254159934821015,true,false
99,-4.109511969543026,65.0,28.27523508300834,0.02266675090367697,-0.0784000015258789,0.1824887358065641,true,false
100,-4.067026012126655,65.0,28.609311810975875,0.023197335443769944,-0.0784000015258789,0.18240591465719933,true,false
101,-4.043828676682884,65.0,28.791717725633074,0.01266574662345814,-0.0784000015258789,0.09959364097089392,true,false
102,-4.031162930059426,65.0,28.89131136660397,0.006915498459661462,-0.0784000015258789,0.05437813428627126,true,false
103,-4.024247431599765,65.0,28.94568950089024,0.00377586259755152,-0.0784000015258789,0.029690464768929604,true,false
104,-4.020471569002213,65.0,28.97537996565917,0.0020616212177258517,-0.0784000015258789,0.016210995646785305,true,false
105,-4.0184099477844875,65.0,28.991590961305953,0.0011256453156249762,-0.0784000015258789,0.008851204651235454,true,false
106,-4.0172843024688625,65.0,29.00044216595719,6.146024137189223E-4,-0.0784000015258789,0.004832758300912133,true,false
107,-4.016669700055144,65.0,29.0052749242581,3.355729568682123E-4,-0.0784000015258789,0.0026386863387883766,true,false
108,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
109,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
110,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
111,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
112,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
113,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
114,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
115,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
116,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
117,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
118,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
119,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
120,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
121,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
122,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
123,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
124,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
125,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
126,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
127,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
128,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
129,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
130,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
131,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
132,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
133,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
134,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
135,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
136,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
137,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
138,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
139,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
140,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
141,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
142,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
143,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
144,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
145,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
146,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
147,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
148,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
149,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
150,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
151,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
152,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
153,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
154,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
155,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
156,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
157,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
158,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
159,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
160,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
161,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
162,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
163,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
164,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
165,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
166,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
167,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
168,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
169,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
170,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
171,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
172,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
173,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
174,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
175,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
176,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
177,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
178,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
179,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
180,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
181,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
182,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
183,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
184,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
185,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
186,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
187,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
188,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
189,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
190,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
191,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
192,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
193,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
194,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
195,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
196,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
197,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
198,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
199,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
200,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
201,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
202,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
203,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
204,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
205,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
206,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
207,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
208,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
209,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
210,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
211,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
212,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
213,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
214,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
215,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
216,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
217,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
218,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
219,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
220,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
221,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
222,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
223,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
224,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
225,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
226,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
227,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
228,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
229,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
230,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
231,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
232,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
233,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
234,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
235,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
236,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
237,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
238,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
239,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
240,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
241,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
242,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
243,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
244,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
245,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
246,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
247,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
248,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
249,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
250,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
251,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
252,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
253,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
254,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
255,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
256,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
257,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
258,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
259,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
260,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
261,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
262,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
263,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
264,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
265,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
266,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
267,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
268,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
269,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
270,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
271,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
272,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
273,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
274,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
275,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
276,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
277,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
278,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
279,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
280,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
281,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
282,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
283,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
284,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
285,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
286,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
287,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
288,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
289,-4.016669700055144,65.0,29.0052749242581,0.0,-0.0784000015258789,0.0,true,false
